imdbId,typeMovie,typeTVSeries,typeTVEpisode,ratingCount,ratingValue,genreShort,genreComedy,genreDrama,genreAdventure,genreWestern,genreRomance,genreFamily,genreFantasy,genreHorror,genreHistory,genreThriller,genreSport,genreCrime,genreMystery,genreSci-Fi,genreAction,genreWar,genreAnimation,genreMusical,genreDocumentary,genreMusic,genreBiography,genreFilm-Noir,genreNews,userReviews,criticReviews
0078718,1,0,0,0.0425,0.56538,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11022,0.13124
0078740,1,0,0,0.00765,0.2866,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06723,0.20122
0078748,1,0,0,0.77866,0.71297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.81216,0.83243
0078754,1,0,0,0.03852,0.61482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.12468,0.39017
0078767,1,0,0,0.04814,0.43823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22223,0.46839
0078788,1,0,0,0.65593,0.6979,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.73214,0.84083
0078790,1,0,0,0.00354,0.41947,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03199
0078841,1,0,0,0.08585,0.62786,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2355,0.45897
0078856,1,0,0,0.00649,0.30183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04796,0.16255
0078869,1,0,0,0.03084,0.4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.20441,0.44303
0078875,1,0,0,0.02875,0.57735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06325,0.36271
0078902,1,0,0,0.02823,0.60206,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08314,0.27291
0078950,1,0,0,0.01026,0.49836,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04597,0.09174
0079239,1,0,0,0.00771,0.54217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03132,0.11943
0079257,1,0,0,0.00222,0.30183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07585
0079285,1,0,0,0.01151,0.34144,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09637,0.32748
0079367,1,0,0,0.06957,0.5309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10758,0.29497
0079417,1,0,0,0.1703,0.61482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17873,0.37995
0079470,1,0,0,0.43879,0.64121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,0.46839
0079501,1,0,0,0.24073,0.49836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.28642,0.76159
0079522,1,0,0,0.16281,0.61482,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19032,0.46839
0079540,1,0,0,0.02642,0.43823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891,0.17808
0079550,1,0,0,0.00893,0.33333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.07917,0.23927
0079574,1,0,0,0.11994,0.43823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.27783,0.42354
0079588,1,0,0,0.0432,0.58957,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924,0.30589
0079640,1,0,0,0.00649,0.509,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03066,0.11943
0079709,1,0,0,0.00135,0.39237,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.01333,0.12337
0079714,1,0,0,0.04491,0.47763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24555,0.74428
0079817,1,0,0,0.24975,0.55366,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18195,0.39693
0079944,1,0,0,0.1581,0.65488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33697,0.54553
0079945,1,0,0,0.10703,0.4576,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.35632,0.43658
0080179,1,0,0,0.04835,0.56538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06126,0.32748
0080310,1,0,0,0.01608,0.61482,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07652,0.2355
0080339,1,0,0,0.27905,0.60206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3748,0.52846
0080354,1,0,0,0.01689,0.42878,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10495,0.38677
0080365,1,0,0,0.03217,0.44784,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.06657,0.22033
0080388,1,0,0,0.02027,0.55366,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05727,0.23171
0080391,1,0,0,0.01648,0.30183,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08182,0.29497
0080453,1,0,0,0.08465,0.40127,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13255,0.22413
0080455,1,0,0,0.23261,0.62786,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31252,0.39356
0080472,1,0,0,0.01413,0.42878,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04331,0.10363
0080487,1,0,0,0.13996,0.54217,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2127,0.3346
0080491,1,0,0,0.04256,0.35797,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22603,0.4558
0080678,1,0,0,0.27824,0.66887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31252,0.58629
0080684,1,0,0,0.90922,0.74432,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.73214,0.75307
0080714,1,0,0,0.00049,0.33333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333,0.0
0080731,1,0,0,0.00266,0.32532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03266,0.05195
0080749,1,0,0,0.08991,0.49836,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32091,0.61443
0080761,1,0,0,0.16716,0.4576,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.53894,0.6504
0080801,1,0,0,0.06631,0.55366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12796,0.17032
0080861,1,0,0,0.00691,0.32532,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02666,0.07983
0080881,1,0,0,0.0056,0.43823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06192,0.09174
0080913,1,0,0,0.00162,0.509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.022,0.06391
0080923,1,0,0,0.02622,0.46753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12074,0.55943
0080979,1,0,0,0.04234,0.62786,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08314,0.31672
0081150,1,0,0,0.00586,0.49836,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02932,0.11548
0081207,1,0,0,0.01193,0.5309,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05661,0.11943
0081283,1,0,0,0.06259,0.60206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2399,0.30951
0081318,1,0,0,0.02123,0.43823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16514,0.51683
0081353,1,0,0,0.03806,0.35797,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16644,0.31312
0081375,1,0,0,0.03173,0.43823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05062,0.13909
0081383,1,0,0,0.02249,0.35797,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17485,0.45897
0081398,1,0,0,0.39577,0.65488,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.42135,0.53133
0081400,1,0,0,0.00589,0.34144,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07254,0.13517
0081470,1,0,0,0.00577,0.44784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04464,0.05594
0081505,1,0,0,0.83699,0.6979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89894,0.90296
0081534,1,0,0,0.03549,0.54217,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22286,0.19353
0081554,1,0,0,0.0268,0.54217,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838,0.2543
0081573,1,0,0,0.12706,0.49836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.22286,0.53133
0081633,1,0,0,0.07566,0.509,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14693,0.56217
0081748,1,0,0,0.01408,0.46753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03865,0.15475
0081759,1,0,0,0.00102,0.3174,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02266,0.0838
0082009,1,0,0,0.00604,0.5309,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0586,0.18967
0082010,1,0,0,0.12971,0.57735,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31312,0.78719
0082031,1,0,0,0.0345,0.509,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09835,0.18582
0082083,1,0,0,0.00312,0.29417,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03998,0.18195
0082089,1,0,0,0.04382,0.56538,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13975,0.31312
0082096,1,0,0,0.28602,0.6979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3656,0.42025
0082121,1,0,0,0.00412,0.41947,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01267,0.04796
0082158,1,0,0,0.0729,0.5309,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19673,0.37308
0082172,1,0,0,0.00039,0.2791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533,0.012
0082198,1,0,0,0.1777,0.509,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.30468,0.65271
0082199,1,0,0,0.00596,0.38359,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03532,0.19353
0082206,1,0,0,0.00738,0.56538,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02666,0.15865
0082220,1,0,0,0.00824,0.49836,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05129,0.26548
0082250,1,0,0,0.01965,0.4103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.10626,0.2766
0082252,1,0,0,0.00526,0.57735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.02599,0.12337
0082263,1,0,0,0.0016,0.33333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01133,0.03598
0082269,1,0,0,0.01592,0.54217,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.06723,0.22413
0082340,1,0,0,0.17015,0.5309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.26548,0.79468
0082348,1,0,0,0.07391,0.55366,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27599,0.44303
0082377,1,0,0,0.02453,0.37494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09372,0.22413
0082398,1,0,0,0.1197,0.4879,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24053,0.37995
0082406,1,0,0,0.11163,0.54217,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09571,0.29862
0082418,1,0,0,0.08327,0.42878,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3245,0.56762
0082427,1,0,0,0.01765,0.4103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12074,0.54834
0082474,1,0,0,0.01848,0.5309,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04131,0.13517
0082484,1,0,0,0.02651,0.55366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07718,0.19738
0082495,1,0,0,0.10993,0.46753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4382,0.69419
0082509,1,0,0,0.04214,0.47763,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13844,0.30951
0082511,1,0,0,0.00942,0.38359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09901,0.40029
0082517,1,0,0,0.06143,0.49836,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11351,0.20888
0082533,1,0,0,0.04397,0.46753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17808,0.55943
0082622,1,0,0,0.00594,0.44784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03532,0.31312
0082694,1,0,0,0.21109,0.58957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.26362,0.70036
0082736,1,0,0,0.01284,0.60206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01933,0.15084
0082766,1,0,0,0.0198,0.47763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1404,0.32032
0082817,1,0,0,0.02389,0.44784,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.09703,0.26548
0082846,1,0,0,0.03819,0.58957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10231,0.18195
0082933,1,0,0,0.04294,0.55366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13582,0.58102
0082934,1,0,0,0.02843,0.47763,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04464,0.17032
0082945,1,0,0,0.01033,0.56538,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0473,0.17808
0082971,1,0,0,0.81767,0.6979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6251,0.71238
0082979,1,0,0,0.02744,0.55366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10165,0.2468
0083131,1,0,0,0.08832,0.49836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13058,0.2692
0083254,1,0,0,0.00334,0.35797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.05594
0083530,1,0,0,0.06275,0.42878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10758,0.10758
0083550,1,0,0,0.01404,0.38359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12206,0.36271
0083587,1,0,0,0.00017,0.4103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.008
0083658,1,0,0,0.72038,0.65488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.81216,0.83365
0083722,1,0,0,0.0263,0.43823,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09901,0.5342
0083767,1,0,0,0.0581,0.49836,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18002,0.48078
0083791,1,0,0,0.07936,0.5309,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19738,0.4558
0083798,1,0,0,0.02607,0.49836,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.08645,0.22793
0083833,1,0,0,0.0252,0.5309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732,0.19353
0083851,1,0,0,0.01214,0.54217,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03199,0.18582
0083866,1,0,0,0.44983,0.62786,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.44089,0.8005
0083911,1,0,0,0.0003,0.51985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533,0.03598
0083922,1,0,0,0.07502,0.65488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1089,0.41032
0083929,1,0,0,0.12581,0.5309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2127,0.54553
0083944,1,0,0,0.29355,0.60206,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36097,0.54834
0083946,1,0,0,0.04212,0.64121,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07983,0.39693
0083967,1,0,0,0.00952,0.54217,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04996,0.11943
0083972,1,0,0,0.06503,0.38359,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31432,0.79761
0083987,1,0,0,0.26445,0.64121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22096,0.42354
0084021,1,0,0,0.04282,0.29417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.23361,0.15865
0084116,1,0,0,0.00353,0.4879,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.12337
0084156,1,0,0,0.00114,0.40127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014,0.06391
0084315,1,0,0,0.00663,0.55366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.02066,0.07585
0084357,1,0,0,0.0028,0.40127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04264,0.33815
0084370,1,0,0,0.0116,0.55366,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06258,0.12731
0084390,1,0,0,0.00998,0.61482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02533,0.22413
0084395,1,0,0,0.00268,0.30183,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02999,0.09571
0084412,1,0,0,0.01955,0.46753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05794,0.09967
0084472,1,0,0,0.00337,0.25705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03998,0.1742
0084485,1,0,0,0.00086,0.2866,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00933,0.06391
0084503,1,0,0,0.09514,0.64121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21588,0.20505
0084516,1,0,0,0.19405,0.55366,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3245,0.80896
0084522,1,0,0,0.05084,0.43823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0.33815
0084589,1,0,0,0.00531,0.56538,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.02599,0.05195
0084602,1,0,0,0.22877,0.49836,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.19417,0.35574
0084649,1,0,0,0.04947,0.57735,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12468,0.2468
0084695,1,0,0,0.01897,0.38359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0.57301
0084707,1,0,0,0.05785,0.57735,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13975,0.17808
0084723,1,0,0,0.00055,0.30183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467,0.0
0084726,1,0,0,0.14321,0.60206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.29131,0.49601
0084745,1,0,0,0.01753,0.35797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06922,0.43008
0084783,1,0,0,0.00271,0.4576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.03598
0084787,1,0,0,0.46737,0.66887,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.69968,0.91607
0084827,1,0,0,0.14292,0.4879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.22603,0.60437
0084855,1,0,0,0.04975,0.60206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14236,0.35574
0084865,1,0,0,0.02617,0.58957,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09438,0.16255
0084898,1,0,0,0.0003,0.4879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267,0.012
0084938,1,0,0,0.00386,0.37494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01667,0.03199
0085159,1,0,0,0.00818,0.27168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07983,0.31312
0085244,1,0,0,0.04534,0.5309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1541,0.30226
0085276,1,0,0,0.01144,0.4103,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05062,0.15475
0085333,1,0,0,0.10026,0.4879,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22666,0.62672
0085334,1,0,0,0.18245,0.62786,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38052,0.38337
0085346,1,0,0,0.01312,0.41947,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03066,0.11153
0085382,1,0,0,0.05546,0.42878,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14367,0.51094
0085407,1,0,0,0.08459,0.54217,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18453,0.4715
0085470,1,0,0,0.01109,0.43823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04464,0.0838
0085549,1,0,0,0.06527,0.43823,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11877,0.29862
0085636,1,0,0,0.06573,0.34144,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.495,0.72778
0085701,1,0,0,0.03191,0.47763,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11351,0.35923
0085750,1,0,0,0.05317,0.23561,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23801,0.39017
